ID,DataID,primer,barcode,continent,type,tot.n.seqs,tot.mean.seqs,tot.median.seqs,Species,overlapped,prop.n.seqs,prop.mean.seqs,prop.median.seqs,type2
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Notropis heterolepis,FALSE,0.000509978124622549,0.0042605673281758,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Umbra limi,FALSE,0.00041603478587629,0.000746076601056979,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Lepomis cyanellus,TRUE,0.000281830016238777,0.000131514673279976,0,Overlapped
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Aplodinotus grunniens,TRUE,0.000281830016238777,0.00235452404978137,0,Overlapped
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Notemigonus crysoleucas,FALSE,0.000254989062311275,0.000283942314877083,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Pimephales notatus,FALSE,0.000174466200528767,8.14138453637946e-05,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Catostomus catostomus,FALSE,0.000322091447130031,0.00269088462832156,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Etheostoma asprigene,FALSE,0.000161045723565016,0.0010515247108307,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Pylodictis olivaris,TRUE,0.000228148108383772,0.00166111194228604,0,Overlapped
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Pomoxis nigromaculatus,TRUE,6.71023848187565e-05,9.59508731529457e-05,0,Overlapped
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Luxilus cornutus,FALSE,4.02614308912539e-05,4.47787927637471e-05,0,Unique to reanalyzed
D009_RS024,D009,Riaz01,12S,North_America,basin,74513,8279.22222222222,5790,Lepisosteus oculatus,FALSE,2.68409539275026e-05,0.000224240385693463,0,Unique to reanalyzed
D010_RS025,D010,Riaz01,12S,Europe,basin,643197,35733.1666666667,36087.5,Phoxinus phoxinus,TRUE,0.561224632577577,0.566601309637548,0.563398328012914,Overlapped
D010_RS025,D010,Riaz01,12S,Europe,basin,643197,35733.1666666667,36087.5,Cottus gobio,TRUE,0.254705789983473,0.250178986833932,0.254539727887686,Overlapped
D010_RS025,D010,Riaz01,12S,Europe,basin,643197,35733.1666666667,36087.5,Salmo trutta,TRUE,0.109921221647489,0.108340373135784,0.0987280151804559,Overlapped
D010_RS025,D010,Riaz01,12S,Europe,basin,643197,35733.1666666667,36087.5,Salmo salar,TRUE,0.0613264676296687,0.0616491235166207,0.0582169999086865,Overlapped
D010_RS025,D010,Riaz01,12S,Europe,basin,643197,35733.1666666667,36087.5,Gasterosteus aculeatus,TRUE,0.0128218881617918,0.0132302068761145,0.00901036100451786,Overlapped
D011_RS026,D011,Riaz01,12S,Europe,basin,4523847,266108.647058824,176908,Rutilus rutilus,TRUE,0.516715750996884,0.427389390736525,0.517491462951921,Overlapped
D011_RS026,D011,Riaz01,12S,Europe,basin,4523847,266108.647058824,176908,Perca fluviatilis,TRUE,0.269610577015536,0.314926423560896,0.26735324407827,Overlapped
D011_RS026,D011,Riaz01,12S,Europe,basin,4523847,266108.647058824,176908,Abramis brama,TRUE,0.148762325516314,0.169536388369586,0.114996982770267,Overlapped
D011_RS026,D011,Riaz01,12S,Europe,basin,4523847,266108.647058824,176908,Tinca tinca,TRUE,0.0366780750984726,0.0598323121556432,0.032023667328487,Overlapped
D011_RS026,D011,Riaz01,12S,Europe,basin,4523847,266108.647058824,176908,Cobitis taenia,TRUE,0.00972446680889075,0.0109467801322439,0.00291614721665131,Overlapped
D011_RS026,D011,Riaz01,12S,Europe,basin,4523847,266108.647058824,176908,Squalius cephalus,TRUE,0.00728782383665937,0.00437505803332008,0,Overlapped
D011_RS026,D011,Riaz01,12S,Europe,basin,4523847,266108.647058824,176908,Gasterosteus aculeatus,TRUE,0.00504393716233109,0.00611694871570571,0,Overlapped
D011_RS026,D011,Riaz01,12S,Europe,basin,4523847,266108.647058824,176908,Leuciscus leuciscus,TRUE,0.00101108636078983,0.000467697990911862,0,Overlapped
D011_RS026,D011,Riaz01,12S,Europe,basin,4523847,266108.647058824,176908,Cottus gobio,TRUE,0.000952286847897376,0.000644948341653578,0,Overlapped
D011_RS026,D011,Riaz01,12S,Europe,basin,4523847,266108.647058824,176908,Esox lucius,TRUE,0.00299346993830693,0.00279303226505261,0.00196710896073113,Overlapped
D011_RS026,D011,Riaz01,12S,Europe,basin,4523847,266108.647058824,176908,Pungitius pungitius,TRUE,0.000472606611143127,0.00116443753706443,0,Overlapped
D011_RS026,D011,Riaz01,12S,Europe,basin,4523847,266108.647058824,176908,Osmerus eperlanus,TRUE,0.000284050278446641,0.000819429077935039,0,Overlapped
D011_RS026,D011,Riaz01,12S,Europe,basin,4523847,266108.647058824,176908,Cyprinus carpio,TRUE,0.000331797251321718,0.000806308066901982,0,Overlapped
D011_RS026,D011,Riaz01,12S,Europe,basin,4523847,266108.647058824,176908,Salmo trutta,FALSE,6.67573417049692e-05,0.000160000593379684,0,Unique to reanalyzed
D011_RS026,D011,Riaz01,12S,Europe,basin,4523847,266108.647058824,176908,Gobio gobio,FALSE,6.49889353021886e-05,2.0844423180927e-05,0,Unique to reanalyzed
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Moxostoma anisurum,TRUE,0.272319556470275,0.26111005652562,0.278599827847686,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Luxilus cornutus,FALSE,0.122813802673381,0.0879798286600769,0.0550161812297735,Unique to reanalyzed
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Semotilus atromaculatus,TRUE,0.118661748217357,0.211105050028607,0.143984332869753,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Micropterus dolomieu,TRUE,0.0881324568555784,0.0692051654323222,0.0514296062295016,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Ambloplites rupestris,TRUE,0.0779795025261651,0.0616489454506304,0.0532307428277223,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Etheostoma flabellare,TRUE,0.0535625890918925,0.05609985392003,0.0205862480412875,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Sander vitreus,TRUE,0.0419298340224582,0.0305847571516294,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Moxostoma duquesnei,FALSE,0.0467153413924857,0.0233387500349558,0,Unique to reanalyzed
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Ictalurus punctatus,TRUE,0.0282148137833559,0.0106636524838871,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Lepomis gibbosus,TRUE,0.0291959816387193,0.0175620277061843,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Etheostoma olmstedi,TRUE,0.0484981853626498,0.0340652194181261,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Rhinichthys cataractae,TRUE,0.0161550615463495,0.0340488178570383,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Cyprinus carpio,TRUE,0.00965512634045317,0.00426652507753615,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Ameiurus nebulosus,TRUE,0.00753020169881286,0.00717585910421831,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Esox lucius,TRUE,0.00645566594252884,0.00630541062993619,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Perca flavescens,TRUE,0.0060190100265857,0.00494151396638447,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Culaea inconstans,TRUE,0.00745735863818087,0.0262328349654257,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Micropterus salmoides,TRUE,0.00593047149985069,0.00602858703654806,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Notemigonus crysoleucas,TRUE,0.00359546908113912,0.00462740235764345,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Chrosomus eos,FALSE,0.00316324009153274,0.0078685526277651,0,Unique to reanalyzed
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Exoglossum maxillingua,TRUE,0.00194100597474076,0.00310303748924731,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Pomoxis nigromaculatus,TRUE,0.000819383820147666,0.000385467131827298,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Noturus gyrinus,TRUE,0.000765455808409067,0.000264261654050095,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Oncorhynchus tshawytscha,TRUE,0.000683356447254782,0.000553074465385779,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Margariscus margarita,FALSE,0.000587976307090246,0.00919882835524573,0,Unique to reanalyzed
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Rhinichthys atratulus,TRUE,0.000436655915943133,0.017620109195315,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Ameiurus melas,TRUE,0.000278493911366496,5.00584425082405e-05,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Umbra limi,TRUE,0.000248712770555628,0.00015140679698921,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Ammocrypta pellucida,TRUE,0.000187540697538709,0.000169969708188272,0,Overlapped
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Pimephales notatus,FALSE,5.83549380753495e-05,0.000227068436860881,0,Unique to reanalyzed
D020_RS027,D020,Riaz03,12S,North_America,basin,2484794,34511.0277777778,2135.5,Salmo trutta,FALSE,7.64650912711476e-06,0.00341790788981678,0,Unique to reanalyzed
D022_RS031,D022,Riaz01,12S,Europe,basin,2324561,10811.911627907,10699,Salmo trutta,FALSE,0.624723549952012,0.696714037092402,0.876393361406985,Unique to reanalyzed
D022_RS031,D022,Riaz01,12S,Europe,basin,2324561,10811.911627907,10699,Barbus barbus,TRUE,0.135723691484112,0.0987106514686641,0.00116550116550117,Overlapped
D022_RS031,D022,Riaz01,12S,Europe,basin,2324561,10811.911627907,10699,Cottus gobio,TRUE,0.0671984946835123,0.0728946423574317,0.000454008898574412,Overlapped
D022_RS031,D022,Riaz01,12S,Europe,basin,2324561,10811.911627907,10699,Phoxinus phoxinus,TRUE,0.0792140967692394,0.0609192399174727,0.000131792821684312,Overlapped
D022_RS031,D022,Riaz01,12S,Europe,basin,2324561,10811.911627907,10699,Squalius cephalus,FALSE,0.0590012479775751,0.0409419336342589,0,Unique to reanalyzed
D022_RS031,D022,Riaz01,12S,Europe,basin,2324561,10811.911627907,10699,Rutilus rutilus,FALSE,0.0119480624513618,0.0121428505141975,0,Unique to reanalyzed
D022_RS031,D022,Riaz01,12S,Europe,basin,2324561,10811.911627907,10699,Leuciscus aspius,FALSE,0.0070146578214123,0.00484772731559379,0,Unique to reanalyzed
D022_RS031,D022,Riaz01,12S,Europe,basin,2324561,10811.911627907,10699,Telestes souffia,FALSE,0.00479832536121874,0.00308595798302404,0,Unique to reanalyzed
D022_RS031,D022,Riaz01,12S,Europe,basin,2324561,10811.911627907,10699,Cyprinus carpio,FALSE,0.00550426510640074,0.00519352992622925,0,Unique to reanalyzed
D022_RS031,D022,Riaz01,12S,Europe,basin,2324561,10811.911627907,10699,Tinca tinca,FALSE,0.0024503551423258,0.00158804464134426,0,Unique to reanalyzed
D022_RS031,D022,Riaz01,12S,Europe,basin,2324561,10811.911627907,10699,Perca fluviatilis,TRUE,0.00154609838158689,0.00247833192884565,0,Overlapped
D022_RS031,D022,Riaz01,12S,Europe,basin,2324561,10811.911627907,10699,Gobio gobio,TRUE,0.000588068026608035,0.000297975259705831,0,Overlapped
D022_RS031,D022,Riaz01,12S,Europe,basin,2324561,10811.911627907,10699,Esox lucius,TRUE,0.000212943433190181,0.000147418462755787,0,Overlapped
D022_RS031,D022,Riaz01,12S,Europe,basin,2324561,10811.911627907,10699,Coregonus oxyrinchus,FALSE,6.28075580722554e-05,3.19051760684956e-05,0,Unique to reanalyzed
D022_RS031,D022,Riaz01,12S,Europe,basin,2324561,10811.911627907,10699,Chondrostoma nasus,FALSE,1.33358513715063e-05,5.75432200629077e-06,0,Unique to reanalyzed
D026_RS033,D026,AK12S,12S,North_America,basin,150749,21535.5714285714,8832,Salvelinus namaycush,FALSE,0.612554643811899,0.325426540563114,0.234087694483734,Unique to reanalyzed
D026_RS033,D026,AK12S,12S,North_America,basin,150749,21535.5714285714,8832,Salvelinus malma,FALSE,0.185686140538246,0.0755360544878541,0,Unique to reanalyzed
D026_RS033,D026,AK12S,12S,North_America,basin,150749,21535.5714285714,8832,Thymallus arcticus,TRUE,0.1615068756675,0.480139647349689,0.440418942049067,Overlapped
D026_RS033,D026,AK12S,12S,North_America,basin,150749,21535.5714285714,8832,Oncorhynchus kisutch,FALSE,0.0243849047091523,0.0965278118269359,0.0118355649822709,Unique to reanalyzed
D026_RS033,D026,AK12S,12S,North_America,basin,150749,21535.5714285714,8832,Cottus ricei,FALSE,0.00585741862300911,0.0119950009509061,0,Unique to reanalyzed
D026_RS033,D026,AK12S,12S,North_America,basin,150749,21535.5714285714,8832,Oncorhynchus clarkii,FALSE,0.00407299550909127,0.00165687115802881,0,Unique to reanalyzed
D026_RS033,D026,AK12S,12S,North_America,basin,150749,21535.5714285714,8832,Cottus cognatus,FALSE,0.00293865962626618,0.00601787703425979,0,Unique to reanalyzed
D026_RS033,D026,AK12S,12S,North_America,basin,150749,21535.5714285714,8832,Salvelinus confluentus,FALSE,0.00169818705265043,0.000690812730383347,0,Unique to reanalyzed
D026_RS033,D026,AK12S,12S,North_America,basin,150749,21535.5714285714,8832,Lota lota,FALSE,0.000663354317441575,0.00135843725378325,0,Unique to reanalyzed
D026_RS033,D026,AK12S,12S,North_America,basin,150749,21535.5714285714,8832,Prosopium cylindraceum,FALSE,0.000636820144743912,0.000650946645045566,0.000242863850525395,Unique to reanalyzed
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Esox lucius,TRUE,0.23192558827619,0.215538540346215,0.164432584701834,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Lepomis macrochirus,TRUE,0.225362963831786,0.163856276930574,0.024591580339703,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Lepomis gibbosus,TRUE,0.0747650158579416,0.0587620053339374,0.00045040619997577,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Acipenser fulvescens,TRUE,0.0943289768529861,0.0992560450806177,0.00127348367719232,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Umbra limi,TRUE,0.0254422298923854,0.0333004732760516,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Perca flavescens,TRUE,0.0512793712442028,0.0610951303984978,0.00823722978013613,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Ameiurus melas,TRUE,0.0281749226020834,0.0266052269770776,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Lota lota,TRUE,0.011573506974562,0.0116127166958242,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Culaea inconstans,TRUE,0.0105505207628838,0.00849856394465268,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Ameiurus natalis,TRUE,0.019204520624783,0.0185483032102642,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Micropterus salmoides,TRUE,0.00871642897883937,0.0124762701020893,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Catostomus commersonii,TRUE,0.00333806596487511,0.00339178555125003,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Ambloplites rupestris,TRUE,0.01058646479991,0.00815617709363149,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Ictalurus punctatus,TRUE,0.0485329630466923,0.0651713103711161,0.0208794439943831,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Salvelinus fontinalis,TRUE,0.00265843989636767,0.00239397557870572,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Cyprinus carpio,TRUE,0.00110527913855386,0.000810791710765619,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Cottus cognatus,FALSE,0.00269580277696063,0.0014520444668154,0,Unique to reanalyzed
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Dorosoma cepedianum,TRUE,0.000853670879370866,0.00100404985427313,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Ameiurus nebulosus,FALSE,0.00838441958420316,0.0080199412799877,0,Unique to reanalyzed
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Etheostoma nigrum,TRUE,0.00119986870967528,0.00129602615834141,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Gymnocephalus cernua,TRUE,0.00272985502256434,0.0047467680025914,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Lepomis cyanellus,TRUE,0.00532444695842505,0.00492675193019854,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Noturus gyrinus,TRUE,0.0107680767764631,0.0108968951749806,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Neogobius melanostomus,TRUE,0.0278746007137729,0.041071200876011,0.0096819775009355,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Lepisosteus oculatus,FALSE,0.00480562316082403,0.00277886366299742,0,Unique to reanalyzed
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Moxostoma anisurum,TRUE,0.0277459588970478,0.0482883713156746,0.00558580572428793,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Osmerus mordax,TRUE,0.0189585877398673,0.0321390381148406,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Aplodinotus grunniens,TRUE,0.018471451448592,0.0273713559931517,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Salvelinus namaycush,TRUE,0.000930761379834828,0.000839003093631352,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Percopsis omiscomaycus,TRUE,0.00423288330768379,0.00513198310153389,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Cottus ricei,TRUE,0.00438706430861172,0.00444042336248618,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Sander vitreus,TRUE,0.00780647730465125,0.00966509584325718,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Pomoxis nigromaculatus,TRUE,0.000661654049994372,0.000745457850892848,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Micropterus dolomieu,TRUE,0.00190503396238551,0.00217837929427209,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Morone chrysops,TRUE,2.17556013579279e-05,1.31195759748406e-05,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Catostomus catostomus,TRUE,0.00110244145142022,0.00103620724144829,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Oncorhynchus tshawytscha,TRUE,0.000827658747312474,0.00177235875501426,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Ictiobus niger,FALSE,9.45895711214256e-07,1.05613907239305e-06,0,Unique to reanalyzed
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Carpiodes cyprinus,FALSE,0.00027005322555167,0.000178567925082086,0,Unique to reanalyzed
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Notropis atherinoides,TRUE,0.000158910479483995,0.000334282038992377,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Moxostoma carinatum,FALSE,0.000186341455109208,8.83221921837102e-05,0,Unique to reanalyzed
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Notemigonus crysoleucas,TRUE,5.67537426728553e-06,1.95761757940586e-06,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Alosa pseudoharengus,TRUE,9.9791997533104e-05,5.7245764170282e-05,0,Overlapped
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Notropis hudsonius,FALSE,2.2228549213535e-05,3.09996827784182e-05,0,Unique to reanalyzed
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Oncorhynchus kisutch,FALSE,1.41884356682138e-05,1.11962022481974e-05,0,Unique to reanalyzed
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Coregonus clupeaformis,FALSE,2.83768713364277e-06,2.4120882480604e-06,0,Unique to reanalyzed
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Coregonus artedi,FALSE,1.41884356682138e-06,4.38481101464527e-06,0,Unique to reanalyzed
D050_RS034,D050,Am12S,12S,North_America,basin,2114398,23493.3111111111,21293,Hypentelium nigricans,FALSE,4.25653070046415e-06,2.64798898553643e-06,0,Unique to reanalyzed
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Cyprinus carpio,TRUE,0.112713504651792,0.0625820692848627,4.3534098082323e-05,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Lepomis gibbosus,TRUE,0.0832295151059875,0.0699339054495851,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Semotilus atromaculatus,TRUE,0.0481782368355972,0.0177444427428537,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Ameiurus nebulosus,TRUE,0.0671964202159342,0.0529090830460535,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Ameiurus natalis,TRUE,0.0314032238026846,0.0221896389728044,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Etheostoma nigrum,TRUE,0.0397222277050115,0.0415497911168835,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Esox lucius,TRUE,0.0776610653201452,0.0559848675619637,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Culaea inconstans,TRUE,0.00499372446390899,0.00114633869991615,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Ictalurus punctatus,TRUE,0.0534784814712039,0.0732764117606032,0.00666059581110967,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Micropterus dolomieu,TRUE,0.0207713858775475,0.0122894951116698,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Salvelinus namaycush,TRUE,0.0199389049566866,0.0102450385568533,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Sander vitreus,TRUE,0.0253842822493472,0.0322660058703491,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Notropis atherinoides,TRUE,0.0115188887250502,0.0125025978363683,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Aplodinotus grunniens,TRUE,0.0562011701175342,0.0642270005809537,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Cottus bairdii,TRUE,0.00942085103467974,0.00801432836974914,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Noturus flavus,TRUE,0.00420536387079246,0.00585327367253888,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Acipenser fulvescens,TRUE,0.0465457847090555,0.0677397354511767,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Moxostoma anisurum,TRUE,0.0618427667625316,0.0917304060361235,0.00408855974697215,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Gymnocephalus cernua,TRUE,0.0228798731192259,0.0306870767350019,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Notropis hudsonius,TRUE,0.035727015921633,0.0459038053635847,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Perca flavescens,TRUE,0.0272895837711502,0.0556088232795697,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Catostomus commersonii,TRUE,0.0295675859562675,0.0187147906697045,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Notemigonus crysoleucas,TRUE,0.0111682482256081,0.0111895195379781,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Lota lota,TRUE,0.00662037128416858,0.0122393831795639,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Noturus gyrinus,TRUE,0.0362727147121555,0.0482244207890677,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Neogobius melanostomus,TRUE,0.0094719377299627,0.012236357622009,0,Overlapped
D050_RS037,D050,Ac16S,16S,North_America,basin,861281,9569.78888888889,5667.5,Pomoxis nigromaculatus,TRUE,0.0221751089365724,0.0230755382853837,0,Overlapped
